Site Name,OutageUID,Project ID,Date,Emp ID,Firm,Role,ST Hours,OT Hours,Total Cost
North Substation,NS_MO_2025,PRJ-NS-1236,23-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,608.79
North Substation,NS_MO_2025,PRJ-NS-1181,23-12-2025,C-1039,PrimeFix Solutions,Field Engineer,8,0,1520.04
North Substation,NS_MO_2025,PRJ-NS-1372,23-12-2025,C-1066,Apex Industrial,General Labor,8,0,402.71
North Substation,NS_MO_2025,PRJ-NS-1302,23-12-2025,C-1035,Summit Field Techs,General Labor,8,0,370.0
North Substation,NS_MO_2025,PRJ-NS-1315,23-12-2025,C-1062,PrimeFix Solutions,General Labor,8,0,391.33
North Substation,NS_MO_2025,PRJ-NS-1182,23-12-2025,C-1029,Midwest Mech Pros,Controls Tech,8,0,1031.88
North Substation,NS_MO_2025,PRJ-NS-1321,23-12-2025,C-1062,PrimeFix Solutions,General Labor,8,0,370.22
North Substation,NS_MO_2025,PRJ-NS-1188,23-12-2025,C-1024,Apex Industrial,Millwright,8,0,728.84
North Substation,NS_MO_2025,PRJ-NS-1226,23-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1581.83
North Substation,NS_MO_2025,PRJ-NS-1200,24-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1580.02
North Substation,NS_MO_2025,PRJ-NS-1322,24-12-2025,C-1031,Summit Field Techs,Crane Operator,8,0,717.38
North Substation,NS_MO_2025,PRJ-NS-1248,24-12-2025,C-1026,Precision Welding,Controls Tech,8,0,1080.94
North Substation,NS_MO_2025,PRJ-NS-1181,24-12-2025,C-1069,Precision Welding,Safety Officer,8,0,520.79
North Substation,NS_MO_2025,PRJ-NS-1271,24-12-2025,C-1013,Atlas Heavy Eng,Safety Officer,8,0,556.46
North Substation,NS_MO_2025,PRJ-NS-1206,24-12-2025,C-1026,Precision Welding,Controls Tech,8,0,1064.59
North Substation,NS_MO_2025,PRJ-NS-1321,24-12-2025,C-1062,PrimeFix Solutions,General Labor,8,0,389.28
North Substation,NS_MO_2025,PRJ-NS-1394,24-12-2025,C-1029,Midwest Mech Pros,Controls Tech,8,0,997.64
North Substation,NS_MO_2025,PRJ-NS-1151,24-12-2025,C-1065,PrimeFix Solutions,Safety Officer,8,0,630.15
North Substation,NS_MO_2025,PRJ-NS-1259,24-12-2025,C-1043,Apex Industrial,Crane Operator,8,0,833.59
North Substation,NS_MO_2025,PRJ-NS-1204,24-12-2025,C-1024,Apex Industrial,Millwright,8,0,777.48
North Substation,NS_MO_2025,PRJ-NS-1261,24-12-2025,C-1018,Atlas Heavy Eng,Controls Tech,8,0,1154.05
North Substation,NS_MO_2025,PRJ-NS-1159,24-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1377.84
North Substation,NS_MO_2025,PRJ-NS-1232,24-12-2025,C-1073,Precision Welding,General Labor,8,0,368.49
North Substation,NS_MO_2025,PRJ-NS-1301,24-12-2025,C-1065,PrimeFix Solutions,Safety Officer,8,0,649.51
North Substation,NS_MO_2025,PRJ-NS-1160,24-12-2025,C-1021,Summit Field Techs,Millwright,8,0,687.92
North Substation,NS_MO_2025,PRJ-NS-1324,24-12-2025,C-1072,Apex Industrial,Crane Operator,8,0,749.73
North Substation,NS_MO_2025,PRJ-NS-1194,24-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1383.32
North Substation,NS_MO_2025,PRJ-NS-1372,24-12-2025,C-1066,Apex Industrial,General Labor,8,0,387.91
North Substation,NS_MO_2025,PRJ-NS-1188,24-12-2025,C-1024,Apex Industrial,Millwright,8,0,778.05
North Substation,NS_MO_2025,PRJ-NS-1393,24-12-2025,C-1000,PrimeFix Solutions,Millwright,8,0,680.17
North Substation,NS_MO_2025,PRJ-NS-1188,24-12-2025,C-1003,Summit Field Techs,Millwright,8,0,711.64
North Substation,NS_MO_2025,PRJ-NS-1250,24-12-2025,C-1072,Apex Industrial,Crane Operator,8,0,757.25
North Substation,NS_MO_2025,PRJ-NS-1176,24-12-2025,C-1029,Midwest Mech Pros,Controls Tech,8,0,1036.42
North Substation,NS_MO_2025,PRJ-NS-1378,24-12-2025,C-1020,Midwest Mech Pros,Field Engineer,8,0,1257.58
North Substation,NS_MO_2025,PRJ-NS-1349,24-12-2025,C-1011,Midwest Mech Pros,General Labor,8,0,412.7
North Substation,NS_MO_2025,PRJ-NS-1342,24-12-2025,C-1031,Summit Field Techs,Crane Operator,8,0,779.81
North Substation,NS_MO_2025,PRJ-NS-1246,24-12-2025,C-1079,Precision Welding,Crane Operator,8,0,786.08
North Substation,NS_MO_2025,PRJ-NS-1356,24-12-2025,C-1054,Midwest Mech Pros,General Labor,8,0,402.05
North Substation,NS_MO_2025,PRJ-NS-1286,24-12-2025,C-1067,PrimeFix Solutions,Millwright,8,0,750.51
North Substation,NS_MO_2025,PRJ-NS-1150,24-12-2025,C-1071,PrimeFix Solutions,Crane Operator,8,0,782.36
North Substation,NS_MO_2025,PRJ-NS-1244,24-12-2025,C-1078,Atlas Heavy Eng,Millwright,8,0,678.94
North Substation,NS_MO_2025,PRJ-NS-1326,24-12-2025,C-1053,Precision Welding,Millwright,8,0,623.08
North Substation,NS_MO_2025,PRJ-NS-1295,24-12-2025,C-1059,PrimeFix Solutions,Field Engineer,8,0,1216.61
North Substation,NS_MO_2025,PRJ-NS-1276,25-12-2025,C-1003,Summit Field Techs,Millwright,8,0,657.66
North Substation,NS_MO_2025,PRJ-NS-1261,25-12-2025,C-1052,PrimeFix Solutions,General Labor,8,0,378.73
North Substation,NS_MO_2025,PRJ-NS-1317,25-12-2025,C-1000,PrimeFix Solutions,Millwright,8,0,715.52
North Substation,NS_MO_2025,PRJ-NS-1200,25-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,592.66
North Substation,NS_MO_2025,PRJ-NS-1258,25-12-2025,C-1015,Atlas Heavy Eng,Controls Tech,8,0,1222.56
North Substation,NS_MO_2025,PRJ-NS-1215,25-12-2025,C-1001,Apex Industrial,General Labor,8,0,388.94
North Substation,NS_MO_2025,PRJ-NS-1191,25-12-2025,C-1047,Atlas Heavy Eng,Millwright,8,0,599.07
North Substation,NS_MO_2025,PRJ-NS-1307,25-12-2025,C-1066,Apex Industrial,General Labor,8,0,393.1
North Substation,NS_MO_2025,PRJ-NS-1263,25-12-2025,C-1037,PrimeFix Solutions,Controls Tech,8,0,1089.1
North Substation,NS_MO_2025,PRJ-NS-1185,25-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1660.96
North Substation,NS_MO_2025,PRJ-NS-1200,25-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,612.65
North Substation,NS_MO_2025,PRJ-NS-1312,25-12-2025,C-1042,PrimeFix Solutions,General Labor,8,0,414.64
North Substation,NS_MO_2025,PRJ-NS-1200,25-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1523.45
North Substation,NS_MO_2025,PRJ-NS-1194,25-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1368.18
North Substation,NS_MO_2025,PRJ-NS-1350,25-12-2025,C-1079,Precision Welding,Crane Operator,8,0,781.6
North Substation,NS_MO_2025,PRJ-NS-1160,25-12-2025,C-1017,Summit Field Techs,Crane Operator,8,0,851.09
North Substation,NS_MO_2025,PRJ-NS-1182,25-12-2025,C-1029,Midwest Mech Pros,Controls Tech,8,0,989.37
North Substation,NS_MO_2025,PRJ-NS-1196,25-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1557.48
North Substation,NS_MO_2025,PRJ-NS-1372,25-12-2025,C-1066,Apex Industrial,General Labor,8,0,400.97
North Substation,NS_MO_2025,PRJ-NS-1301,25-12-2025,C-1013,Atlas Heavy Eng,Safety Officer,8,0,557.1
North Substation,NS_MO_2025,PRJ-NS-1257,25-12-2025,C-1077,Precision Welding,Safety Officer,8,0,591.62
North Substation,NS_MO_2025,PRJ-NS-1159,25-12-2025,C-1041,Precision Welding,Millwright,8,0,711.7
North Substation,NS_MO_2025,PRJ-NS-1312,25-12-2025,C-1042,PrimeFix Solutions,General Labor,8,0,408.71
North Substation,NS_MO_2025,PRJ-NS-1226,25-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1559.61
North Substation,NS_MO_2025,PRJ-NS-1189,25-12-2025,C-1074,Apex Industrial,Controls Tech,8,0,1108.02
North Substation,NS_MO_2025,PRJ-NS-1349,25-12-2025,C-1011,Midwest Mech Pros,General Labor,8,0,441.04
North Substation,NS_MO_2025,PRJ-NS-1200,25-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,587.96
North Substation,NS_MO_2025,PRJ-NS-1211,25-12-2025,C-1067,PrimeFix Solutions,Millwright,8,0,698.35
North Substation,NS_MO_2025,PRJ-NS-1290,25-12-2025,C-1037,PrimeFix Solutions,Controls Tech,8,0,1120.57
North Substation,NS_MO_2025,PRJ-NS-1207,25-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1366.67
North Substation,NS_MO_2025,PRJ-NS-1356,25-12-2025,C-1039,PrimeFix Solutions,Field Engineer,8,0,1521.19
North Substation,NS_MO_2025,PRJ-NS-1162,25-12-2025,C-1069,Precision Welding,Safety Officer,8,0,538.26
North Substation,NS_MO_2025,PRJ-NS-1232,25-12-2025,C-1073,Precision Welding,General Labor,8,0,383.9
North Substation,NS_MO_2025,PRJ-NS-1204,25-12-2025,C-1024,Apex Industrial,Millwright,8,0,772.39
North Substation,NS_MO_2025,PRJ-NS-1213,25-12-2025,C-1067,PrimeFix Solutions,Millwright,8,0,727.28
North Substation,NS_MO_2025,PRJ-NS-1188,25-12-2025,C-1003,Summit Field Techs,Millwright,8,0,667.51
North Substation,NS_MO_2025,PRJ-NS-1186,25-12-2025,C-1058,Midwest Mech Pros,Controls Tech,8,0,1278.23
North Substation,NS_MO_2025,PRJ-NS-1353,25-12-2025,C-1073,Precision Welding,General Labor,8,0,396.42
North Substation,NS_MO_2025,PRJ-NS-1394,25-12-2025,C-1029,Midwest Mech Pros,Controls Tech,8,0,983.02
North Substation,NS_MO_2025,PRJ-NS-1213,25-12-2025,C-1067,PrimeFix Solutions,Millwright,8,0,698.8
North Substation,NS_MO_2025,PRJ-NS-1190,25-12-2025,C-1021,Summit Field Techs,Millwright,8,0,675.55
North Substation,NS_MO_2025,PRJ-NS-1393,25-12-2025,C-1000,PrimeFix Solutions,Millwright,8,0,684.98
North Substation,NS_MO_2025,PRJ-NS-1257,25-12-2025,C-1077,Precision Welding,Safety Officer,8,0,564.82
North Substation,NS_MO_2025,PRJ-NS-1320,25-12-2025,C-1001,Apex Industrial,General Labor,8,0,420.5
North Substation,NS_MO_2025,PRJ-NS-1378,25-12-2025,C-1020,Midwest Mech Pros,Field Engineer,8,0,1198.36
North Substation,NS_MO_2025,PRJ-NS-1208,25-12-2025,C-1045,Midwest Mech Pros,Crane Operator,8,0,815.08
North Substation,NS_MO_2025,PRJ-NS-1246,25-12-2025,C-1079,Precision Welding,Crane Operator,8,0,789.58
North Substation,NS_MO_2025,PRJ-NS-1312,25-12-2025,C-1042,PrimeFix Solutions,General Labor,8,0,426.69
North Substation,NS_MO_2025,PRJ-NS-1342,25-12-2025,C-1030,Summit Field Techs,Millwright,8,0,647.67
North Substation,NS_MO_2025,PRJ-NS-1270,25-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1400.64
North Substation,NS_MO_2025,PRJ-NS-1326,25-12-2025,C-1053,Precision Welding,Millwright,8,0,664.39
North Substation,NS_MO_2025,PRJ-NS-1290,25-12-2025,C-1037,PrimeFix Solutions,Controls Tech,8,0,1114.13
North Substation,NS_MO_2025,PRJ-NS-1172,25-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,612.86
North Substation,NS_MO_2025,PRJ-NS-1320,25-12-2025,C-1001,Apex Industrial,General Labor,8,0,406.74
North Substation,NS_MO_2025,PRJ-NS-1244,25-12-2025,C-1078,Atlas Heavy Eng,Millwright,8,0,696.42
North Substation,NS_MO_2025,PRJ-NS-1304,25-12-2025,C-1059,PrimeFix Solutions,Field Engineer,8,0,1246.93
North Substation,NS_MO_2025,PRJ-NS-1187,25-12-2025,C-1028,Midwest Mech Pros,Field Engineer,8,0,1401.85
North Substation,NS_MO_2025,PRJ-NS-1203,25-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1386.17
North Substation,NS_MO_2025,PRJ-NS-1324,25-12-2025,C-1078,Atlas Heavy Eng,Millwright,8,0,678.35
North Substation,NS_MO_2025,PRJ-NS-1295,25-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,594.83
North Substation,NS_MO_2025,PRJ-NS-1334,25-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,615.26
North Substation,NS_MO_2025,PRJ-NS-1354,25-12-2025,C-1066,Apex Industrial,General Labor,8,0,386.31
North Substation,NS_MO_2025,PRJ-NS-1301,25-12-2025,C-1013,Atlas Heavy Eng,Safety Officer,8,0,572.59
North Substation,NS_MO_2025,PRJ-NS-1236,25-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,631.35
North Substation,NS_MO_2025,PRJ-NS-1393,25-12-2025,C-1000,PrimeFix Solutions,Millwright,8,0,716.86
North Substation,NS_MO_2025,PRJ-NS-1200,25-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,609.87
North Substation,NS_MO_2025,PRJ-NS-1304,25-12-2025,C-1013,Atlas Heavy Eng,Safety Officer,8,0,593.74
North Substation,NS_MO_2025,PRJ-NS-1323,25-12-2025,C-1079,Precision Welding,Crane Operator,8,0,743.71
North Substation,NS_MO_2025,PRJ-NS-1388,25-12-2025,C-1045,Midwest Mech Pros,Crane Operator,8,0,835.79
North Substation,NS_MO_2025,PRJ-NS-1366,25-12-2025,C-1010,PrimeFix Solutions,Field Engineer,8,0,1552.54
North Substation,NS_MO_2025,PRJ-NS-1356,25-12-2025,C-1039,PrimeFix Solutions,Field Engineer,8,0,1558.17
North Substation,NS_MO_2025,PRJ-NS-1379,25-12-2025,C-1019,Midwest Mech Pros,Controls Tech,8,0,1118.16
North Substation,NS_MO_2025,PRJ-NS-1189,25-12-2025,C-1024,Apex Industrial,Millwright,8,0,763.64
North Substation,NS_MO_2025,PRJ-NS-1192,25-12-2025,C-1040,Atlas Heavy Eng,Crane Operator,8,0,858.4
North Substation,NS_MO_2025,PRJ-NS-1261,25-12-2025,C-1018,Atlas Heavy Eng,Controls Tech,8,0,1101.11
North Substation,NS_MO_2025,PRJ-NS-1194,25-12-2025,C-1046,Precision Welding,General Labor,8,0,410.6
North Substation,NS_MO_2025,PRJ-NS-1190,25-12-2025,C-1021,Summit Field Techs,Millwright,8,0,644.48
North Substation,NS_MO_2025,PRJ-NS-1290,25-12-2025,C-1037,PrimeFix Solutions,Controls Tech,8,0,1121.42
North Substation,NS_MO_2025,PRJ-NS-1315,25-12-2025,C-1020,Midwest Mech Pros,Field Engineer,8,0,1249.66
North Substation,NS_MO_2025,PRJ-NS-1325,25-12-2025,C-1019,Midwest Mech Pros,Controls Tech,8,0,1105.94
North Substation,NS_MO_2025,PRJ-NS-1183,25-12-2025,C-1078,Atlas Heavy Eng,Millwright,8,0,692.91
North Substation,NS_MO_2025,PRJ-NS-1222,25-12-2025,C-1041,Precision Welding,Millwright,8,0,731.99
North Substation,NS_MO_2025,PRJ-NS-1153,25-12-2025,C-1035,Summit Field Techs,General Labor,8,0,385.87
North Substation,NS_MO_2025,PRJ-NS-1196,25-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1603.38
North Substation,NS_MO_2025,PRJ-NS-1271,25-12-2025,C-1013,Atlas Heavy Eng,Safety Officer,8,0,568.13
North Substation,NS_MO_2025,PRJ-NS-1346,25-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1427.28
North Substation,NS_MO_2025,PRJ-NS-1250,25-12-2025,C-1072,Apex Industrial,Crane Operator,8,0,741.49
North Substation,NS_MO_2025,PRJ-NS-1329,25-12-2025,C-1067,PrimeFix Solutions,Millwright,8,0,757.3
North Substation,NS_MO_2025,PRJ-NS-1222,25-12-2025,C-1041,Precision Welding,Millwright,8,0,746.0
North Substation,NS_MO_2025,PRJ-NS-1346,25-12-2025,C-1010,PrimeFix Solutions,Field Engineer,8,0,1617.27
North Substation,NS_MO_2025,PRJ-NS-1226,25-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1647.73
North Substation,NS_MO_2025,PRJ-NS-1236,25-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,619.97
North Substation,NS_MO_2025,PRJ-NS-1188,25-12-2025,C-1003,Summit Field Techs,Millwright,8,0,695.85
North Substation,NS_MO_2025,PRJ-NS-1384,25-12-2025,C-1035,Summit Field Techs,General Labor,8,0,362.23
North Substation,NS_MO_2025,PRJ-NS-1200,25-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,578.09
North Substation,NS_MO_2025,PRJ-NS-1370,25-12-2025,C-1028,Midwest Mech Pros,Field Engineer,8,0,1448.66
North Substation,NS_MO_2025,PRJ-NS-1307,25-12-2025,C-1066,Apex Industrial,General Labor,8,0,394.88
North Substation,NS_MO_2025,PRJ-NS-1162,25-12-2025,C-1040,Atlas Heavy Eng,Crane Operator,8,0,817.06
North Substation,NS_MO_2025,PRJ-NS-1332,25-12-2025,C-1052,PrimeFix Solutions,General Labor,8,0,343.65
North Substation,NS_MO_2025,PRJ-NS-1188,25-12-2025,C-1003,Summit Field Techs,Millwright,8,0,675.28
North Substation,NS_MO_2025,PRJ-NS-1197,25-12-2025,C-1051,Apex Industrial,Crane Operator,8,0,889.65
North Substation,NS_MO_2025,PRJ-NS-1320,25-12-2025,C-1001,Apex Industrial,General Labor,8,0,403.05
North Substation,NS_MO_2025,PRJ-NS-1271,25-12-2025,C-1013,Atlas Heavy Eng,Safety Officer,8,0,591.72
North Substation,NS_MO_2025,PRJ-NS-1160,25-12-2025,C-1017,Summit Field Techs,Crane Operator,8,0,820.01
North Substation,NS_MO_2025,PRJ-NS-1257,25-12-2025,C-1077,Precision Welding,Safety Officer,8,0,584.55
North Substation,NS_MO_2025,PRJ-NS-1258,25-12-2025,C-1015,Atlas Heavy Eng,Controls Tech,8,0,1245.65
North Substation,NS_MO_2025,PRJ-NS-1259,25-12-2025,C-1035,Summit Field Techs,General Labor,8,0,362.55
North Substation,NS_MO_2025,PRJ-NS-1334,25-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,612.23
North Substation,NS_MO_2025,PRJ-NS-1192,25-12-2025,C-1040,Atlas Heavy Eng,Crane Operator,8,0,827.04
North Substation,NS_MO_2025,PRJ-NS-1390,25-12-2025,C-1013,Atlas Heavy Eng,Safety Officer,8,0,577.99
North Substation,NS_MO_2025,PRJ-NS-1259,25-12-2025,C-1035,Summit Field Techs,General Labor,8,0,384.11
North Substation,NS_MO_2025,PRJ-NS-1232,25-12-2025,C-1073,Precision Welding,General Labor,8,0,363.76
North Substation,NS_MO_2025,PRJ-NS-1234,25-12-2025,C-1043,Apex Industrial,Crane Operator,8,0,813.95
North Substation,NS_MO_2025,PRJ-NS-1321,25-12-2025,C-1062,PrimeFix Solutions,General Labor,8,0,390.3
North Substation,NS_MO_2025,PRJ-NS-1226,25-12-2025,C-1018,Atlas Heavy Eng,Controls Tech,8,0,1186.91
North Substation,NS_MO_2025,PRJ-NS-1258,25-12-2025,C-1060,Summit Field Techs,General Labor,8,0,464.33
North Substation,NS_MO_2025,PRJ-NS-1291,25-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,605.3
North Substation,NS_MO_2025,PRJ-NS-1181,25-12-2025,C-1078,Atlas Heavy Eng,Millwright,8,0,721.82
North Substation,NS_MO_2025,PRJ-NS-1346,25-12-2025,C-1010,PrimeFix Solutions,Field Engineer,8,0,1603.01
North Substation,NS_MO_2025,PRJ-NS-1324,25-12-2025,C-1072,Apex Industrial,Crane Operator,8,0,780.68
North Substation,NS_MO_2025,PRJ-NS-1226,25-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1544.51
North Substation,NS_MO_2025,PRJ-NS-1255,25-12-2025,C-1000,PrimeFix Solutions,Millwright,8,0,707.18
North Substation,NS_MO_2025,PRJ-NS-1258,25-12-2025,C-1015,Atlas Heavy Eng,Controls Tech,8,0,1223.66
North Substation,NS_MO_2025,PRJ-NS-1366,25-12-2025,C-1066,Apex Industrial,General Labor,8,0,399.63
North Substation,NS_MO_2025,PRJ-NS-1330,25-12-2025,C-1071,PrimeFix Solutions,Crane Operator,8,0,799.02
North Substation,NS_MO_2025,PRJ-NS-1269,25-12-2025,C-1029,Midwest Mech Pros,Controls Tech,8,0,1028.74
North Substation,NS_MO_2025,PRJ-NS-1394,25-12-2025,C-1029,Midwest Mech Pros,Controls Tech,8,0,1063.59
North Substation,NS_MO_2025,PRJ-NS-1370,25-12-2025,C-1028,Midwest Mech Pros,Field Engineer,8,0,1409.2
North Substation,NS_MO_2025,PRJ-NS-1226,25-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1552.88
North Substation,NS_MO_2025,PRJ-NS-1213,25-12-2025,C-1041,Precision Welding,Millwright,8,0,705.2
North Substation,NS_MO_2025,PRJ-NS-1246,25-12-2025,C-1079,Precision Welding,Crane Operator,8,0,749.85
North Substation,NS_MO_2025,PRJ-NS-1353,25-12-2025,C-1073,Precision Welding,General Labor,8,0,359.54
North Substation,NS_MO_2025,PRJ-NS-1330,25-12-2025,C-1071,PrimeFix Solutions,Crane Operator,8,0,758.59
North Substation,NS_MO_2025,PRJ-NS-1329,25-12-2025,C-1067,PrimeFix Solutions,Millwright,8,0,758.64
North Substation,NS_MO_2025,PRJ-NS-1324,25-12-2025,C-1072,Apex Industrial,Crane Operator,8,0,726.34
North Substation,NS_MO_2025,PRJ-NS-1190,25-12-2025,C-1021,Summit Field Techs,Millwright,8,0,705.28
North Substation,NS_MO_2025,PRJ-NS-1194,25-12-2025,C-1030,Summit Field Techs,Millwright,8,0,627.94
North Substation,NS_MO_2025,PRJ-NS-1198,25-12-2025,C-1043,Apex Industrial,Crane Operator,8,0,799.4
North Substation,NS_MO_2025,PRJ-NS-1334,25-12-2025,C-1010,PrimeFix Solutions,Field Engineer,8,0,1637.5
North Substation,NS_MO_2025,PRJ-NS-1335,25-12-2025,C-1019,Midwest Mech Pros,Controls Tech,8,0,1097.0
North Substation,NS_MO_2025,PRJ-NS-1312,25-12-2025,C-1010,PrimeFix Solutions,Field Engineer,8,0,1546.6
North Substation,NS_MO_2025,PRJ-NS-1353,25-12-2025,C-1073,Precision Welding,General Labor,8,0,382.18
North Substation,NS_MO_2025,PRJ-NS-1393,25-12-2025,C-1000,PrimeFix Solutions,Millwright,8,0,679.52
North Substation,NS_MO_2025,PRJ-NS-1304,25-12-2025,C-1059,PrimeFix Solutions,Field Engineer,8,0,1218.0
North Substation,NS_MO_2025,PRJ-NS-1369,25-12-2025,C-1008,Apex Industrial,Safety Officer,8,0,644.64
North Substation,NS_MO_2025,PRJ-NS-1176,25-12-2025,C-1029,Midwest Mech Pros,Controls Tech,8,0,1055.79
North Substation,NS_MO_2025,PRJ-NS-1379,25-12-2025,C-1019,Midwest Mech Pros,Controls Tech,8,0,1118.51
North Substation,NS_MO_2025,PRJ-NS-1370,25-12-2025,C-1028,Midwest Mech Pros,Field Engineer,8,0,1430.89
North Substation,NS_MO_2025,PRJ-NS-1189,25-12-2025,C-1074,Apex Industrial,Controls Tech,8,0,1166.24
North Substation,NS_MO_2025,PRJ-NS-1200,25-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1550.5
North Substation,NS_MO_2025,PRJ-NS-1153,25-12-2025,C-1035,Summit Field Techs,General Labor,8,0,360.25
North Substation,NS_MO_2025,PRJ-NS-1315,25-12-2025,C-1062,PrimeFix Solutions,General Labor,8,0,393.1
North Substation,NS_MO_2025,PRJ-NS-1354,25-12-2025,C-1066,Apex Industrial,General Labor,8,0,391.27
North Substation,NS_MO_2025,PRJ-NS-1311,25-12-2025,C-1039,PrimeFix Solutions,Field Engineer,8,0,1494.88
North Substation,NS_MO_2025,PRJ-NS-1342,25-12-2025,C-1031,Summit Field Techs,Crane Operator,8,0,770.9
North Substation,NS_MO_2025,PRJ-NS-1370,25-12-2025,C-1028,Midwest Mech Pros,Field Engineer,8,0,1470.79
North Substation,NS_MO_2025,PRJ-NS-1270,25-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1426.8
North Substation,NS_MO_2025,PRJ-NS-1162,25-12-2025,C-1040,Atlas Heavy Eng,Crane Operator,8,0,822.41
North Substation,NS_MO_2025,PRJ-NS-1313,25-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,574.78
North Substation,NS_MO_2025,PRJ-NS-1196,25-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1674.41
North Substation,NS_MO_2025,PRJ-NS-1198,25-12-2025,C-1043,Apex Industrial,Crane Operator,8,0,864.01
North Substation,NS_MO_2025,PRJ-NS-1172,25-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,620.23
North Substation,NS_MO_2025,PRJ-NS-1286,25-12-2025,C-1067,PrimeFix Solutions,Millwright,8,0,693.24
North Substation,NS_MO_2025,PRJ-NS-1244,25-12-2025,C-1078,Atlas Heavy Eng,Millwright,8,0,724.07
North Substation,NS_MO_2025,PRJ-NS-1187,25-12-2025,C-1028,Midwest Mech Pros,Field Engineer,8,0,1400.99
North Substation,NS_MO_2025,PRJ-NS-1304,25-12-2025,C-1059,PrimeFix Solutions,Field Engineer,8,0,1211.7
North Substation,NS_MO_2025,PRJ-NS-1204,25-12-2025,C-1024,Apex Industrial,Millwright,8,0,727.03
North Substation,NS_MO_2025,PRJ-NS-1206,25-12-2025,C-1026,Precision Welding,Controls Tech,8,0,1077.67
North Substation,NS_MO_2025,PRJ-NS-1265,25-12-2025,C-1079,Precision Welding,Crane Operator,8,0,777.86
North Substation,NS_MO_2025,PRJ-NS-1200,25-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,628.66
North Substation,NS_MO_2025,PRJ-NS-1207,25-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1394.16
North Substation,NS_MO_2025,PRJ-NS-1194,25-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1338.66
North Substation,NS_MO_2025,PRJ-NS-1215,25-12-2025,C-1001,Apex Industrial,General Labor,8,0,410.28
North Substation,NS_MO_2025,PRJ-NS-1263,25-12-2025,C-1054,Midwest Mech Pros,General Labor,8,0,390.82
North Substation,NS_MO_2025,PRJ-NS-1244,25-12-2025,C-1078,Atlas Heavy Eng,Millwright,8,0,713.47
North Substation,NS_MO_2025,PRJ-NS-1326,25-12-2025,C-1053,Precision Welding,Millwright,8,0,660.21
North Substation,NS_MO_2025,PRJ-NS-1150,25-12-2025,C-1071,PrimeFix Solutions,Crane Operator,8,0,757.46
North Substation,NS_MO_2025,PRJ-NS-1301,25-12-2025,C-1065,PrimeFix Solutions,Safety Officer,8,0,671.2
