OutageUID,Site Name,Project ID,Description,Asset,Sub-System,Status,Tollgate,Start Date,End Date,Budget,Actual Cost,Contractor,Project Manager,TollgateLateFlag
NS_MO_2025,North Substation,PRJ-NS-1398,EMERGENT: RFP General Contractor - Repair,Project Management,Supply Chain,In Progress,Execution,01-12-2025,01-03-2026,107584.01,84826.86,United Rentals,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1399,EMERGENT: Switchgear Testing - Repair,Balance of Plant,Electrical,In Progress,Execution,01-12-2025,01-03-2026,111158.08,90712.92,Mistras Group,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1400,Execution: Scope Freeze Meeting,Project Management,Supply Chain,In Progress,Execution,01-12-2025,01-03-2026,98060.01,74221.38,Local Union 55,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1401,Execution: Circ Water Pump Rebuild,Balance of Plant,Cooling Water,In Progress,Execution,01-12-2025,01-03-2026,102729.34,79531.43,EthosEnergy,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1402,T+1: Environmental Permit Review,Project Management,Regulatory,Planned,T+1,01-03-2026,31-03-2026,130763.64,0,EthosEnergy,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1403,T+1: Diaphragm Cleaning,Steam Turbine,HP/IP,Planned,T+1,01-03-2026,31-03-2026,140627.2,0,Local Union 55,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1404,T+1: Combustion Chamber Open,Gas Turbine,Combustion,Planned,T+1,01-03-2026,31-03-2026,150085.62,0,Local Union 55,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1405,T+1: Print Tags,Safety & Compliance,LOTO,Planned,T+1,01-03-2026,31-03-2026,154845.61,0,Siemens Energy,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1406,T+1: Drum Internal Inspect,HRSG,Pressure Parts,Planned,T+1,01-03-2026,31-03-2026,139143.05,0,United Rentals,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1407,T+1: Print Tags,Safety & Compliance,LOTO,Planned,T+1,01-03-2026,31-03-2026,135238.48,0,Mistras Group,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1408,T+1: Ammonia Grid Tuning,HRSG,Gas Path,Planned,T+1,01-03-2026,31-03-2026,148672.15,0,EthosEnergy,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1409,T+1: LP Hood Spray Check,Steam Turbine,LP,Planned,T+1,01-03-2026,31-03-2026,142460.92,0,Local Union 55,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1410,T+1: Daily Safety Audit,Safety & Compliance,EHS,Planned,T+1,01-03-2026,31-03-2026,118543.27,0,Siemens Energy,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1411,T+1: Grid Outage Bid,Project Management,Regulatory,Planned,T+1,01-03-2026,31-03-2026,146085.96,0,Local Union 55,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1412,T+1: Diaphragm Cleaning,Steam Turbine,HP/IP,Planned,T+1,01-03-2026,31-03-2026,147290.04,0,Siemens Energy,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1413,T+1: Walkdown Isolations,Safety & Compliance,LOTO,Planned,T+1,01-03-2026,31-03-2026,153056.06,0,Local Union 55,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1414,T+1: Exciter Air Cooler Clean,Generator,Exciter,Planned,T+1,01-03-2026,31-03-2026,141217.15,0,GE Vernova,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1415,T+1: Inst Air Comp Service,Balance of Plant,Auxiliary,Planned,T+1,01-03-2026,31-03-2026,155195.06,0,GE Vernova,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1416,T+1: Walkdown Isolations,Safety & Compliance,LOTO,Planned,T+1,01-03-2026,31-03-2026,147470.35,0,United Rentals,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1417,T+1: Contractor Orientation,Project Management,Supply Chain,Planned,T+1,01-03-2026,31-03-2026,131196.42,0,GE Vernova,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1418,T+1: Inst Air Comp Service,Balance of Plant,Auxiliary,Planned,T+1,01-03-2026,31-03-2026,149650.77,0,EthosEnergy,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1419,T+1: Turbine Shell Lift,Gas Turbine,Turbine Section,Planned,T+1,01-03-2026,31-03-2026,138686.14,0,GE Vernova,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1420,T+1: Condenser Cleaning,Balance of Plant,Cooling Water,Planned,T+1,01-03-2026,31-03-2026,127946.97,0,United Rentals,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1421,T+1: Condenser Cleaning,Balance of Plant,Cooling Water,Planned,T+1,01-03-2026,31-03-2026,132655.19,0,EthosEnergy,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1422,T+1: Develop Cost Estimate,Project Management,Financial & Controls,Planned,T+1,01-03-2026,31-03-2026,147668.84,0,GE Vernova,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1423,T+1: Mobilization,Project Management,Supply Chain,Planned,T+1,01-03-2026,31-03-2026,129438.89,0,BrandSafway,William Carter,FALSE
NS_MO_2025,North Substation,PRJ-NS-1424,T+1: Shroud Block Replace,Gas Turbine,Turbine Section,Planned,T+1,01-03-2026,31-03-2026,151410.27,0,Siemens Energy,William Carter,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1425,Manage PO: Generator Kits,Project Management,Supply Chain,Completed,Execution,22-01-2026,27-01-2026,15000,14810.88,OEM / Supply Chain,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1426,Material: Diode Wheel Components,Generator,Exciter,In Progress,Execution,22-01-2026,16-02-2026,1100,847.09,OEM / Supply Chain,James Wilson,TRUE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1427,Manage PO: Exciter Parts,Project Management,Supply Chain,Completed,Execution,22-01-2026,27-01-2026,15000,17074.01,OEM / Supply Chain,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1428,Execution: Daily Safety Audit,Safety & Compliance,EHS,Completed,Execution,22-01-2026,27-01-2026,7245.8,7193.96,Mistras Group,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1429,Execution: Diode Wheel Inspection,Generator,Exciter,In Progress,Execution,22-01-2026,05-03-2026,7523.47,3500.49,EthosEnergy,James Wilson,TRUE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1430,Execution: Brush Rigging Check,Generator,Exciter,Completed,Execution,22-01-2026,27-01-2026,7407.91,7778.22,BrandSafway,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1431,Execution: Cooling Tower Media Replace,Balance of Plant,Cooling Water,Completed,Execution,22-01-2026,27-01-2026,7950.12,7498.24,Mistras Group,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1432,Execution: Air Monitoring Setup,Safety & Compliance,EHS,In Progress,Execution,22-01-2026,06-03-2026,7649.98,3193.89,Mistras Group,James Wilson,TRUE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1433,Execution: Switchgear Testing,Balance of Plant,Electrical,Completed,Execution,22-01-2026,27-01-2026,6415.06,6815.37,Siemens Energy,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1434,Execution: Brush Rigging Check,Generator,Exciter,In Progress,Execution,22-01-2026,19-02-2026,7242.81,5111.72,EthosEnergy,James Wilson,TRUE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1435,EMERGENT: Chemical Safety Review - Repair,Safety & Compliance,EHS,Completed,Execution,22-01-2026,27-01-2026,7882.28,7811.38,Siemens Energy,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1436,Execution: Switchgear Testing,Balance of Plant,Electrical,Completed,Execution,22-01-2026,27-01-2026,8279.96,9048.15,BrandSafway,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1437,EMERGENT: Condenser Cleaning - Repair,Balance of Plant,Cooling Water,Completed,Execution,22-01-2026,27-01-2026,7518.46,8487.12,GE Vernova,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1438,Execution: Demin Plant Service,Balance of Plant,Auxiliary,Completed,Execution,22-01-2026,27-01-2026,6825.09,6164.03,GE Vernova,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1439,EMERGENT: Air Monitoring Setup - Repair,Safety & Compliance,EHS,In Progress,Execution,22-01-2026,18-02-2026,6469.16,4149.13,Local Union 55,James Wilson,TRUE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1440,Execution: Aux Boiler Inspection,Balance of Plant,Auxiliary,In Progress,Execution,22-01-2026,08-03-2026,7269.48,3015.17,Mistras Group,James Wilson,TRUE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1441,Execution: Brush Rigging Check,Generator,Exciter,Completed,Execution,22-01-2026,27-01-2026,6675.12,6259.55,Mistras Group,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1442,Execution: Air Monitoring Setup,Safety & Compliance,EHS,Completed,Execution,22-01-2026,27-01-2026,7658.69,7887.25,Local Union 55,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1443,Execution: Circ Water Pump Rebuild,Balance of Plant,Cooling Water,Completed,Execution,22-01-2026,27-01-2026,6809.05,7495.12,Siemens Energy,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1444,EMERGENT: Confined Space Drills - Repair,Safety & Compliance,EHS,Completed,Execution,22-01-2026,27-01-2026,8271.47,7685.92,Local Union 55,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1445,Execution: Diode Wheel Inspection,Generator,Exciter,In Progress,Execution,22-01-2026,26-02-2026,6015.19,3066.26,GE Vernova,James Wilson,TRUE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1446,Execution: Brush Rigging Check,Generator,Exciter,Completed,Execution,22-01-2026,27-01-2026,7008.06,6682.31,BrandSafway,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1447,Execution: Verify Zero Energy,Safety & Compliance,LOTO,Completed,Execution,22-01-2026,27-01-2026,7529.98,8627.98,Local Union 55,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1448,Execution: Chemical Safety Review,Safety & Compliance,EHS,Completed,Execution,22-01-2026,27-01-2026,7424.21,7502.74,EthosEnergy,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1449,Execution: Daily Safety Audit,Safety & Compliance,EHS,In Progress,Execution,22-01-2026,22-02-2026,6724.47,3923.84,Local Union 55,James Wilson,TRUE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1450,Execution: GSU Oil Analysis,Balance of Plant,Electrical,Completed,Execution,22-01-2026,27-01-2026,7682.42,8594.89,EthosEnergy,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1451,Execution: Demin Plant Service,Balance of Plant,Auxiliary,Completed,Execution,22-01-2026,27-01-2026,7061.62,6984.97,GE Vernova,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1452,T+1: Circ Water Pump Rebuild,Balance of Plant,Cooling Water,In Progress,T+1,27-01-2026,26-02-2026,3560.88,1658.08,Mistras Group,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1453,T+1: Circ Water Pump Rebuild,Balance of Plant,Cooling Water,In Progress,T+1,27-01-2026,26-02-2026,4026,1734.22,BrandSafway,James Wilson,FALSE
SG_F_EDF_2026,South Gen Unit 1,PRJ-SG-1454,T+1: Aux Boiler Inspection,Balance of Plant,Auxiliary,In Progress,T+1,27-01-2026,26-02-2026,3361.48,1541.47,EthosEnergy,James Wilson,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1455,T-24: HazWaste Permit,Project Management,Regulatory,Completed,T-24,05-10-2024,30-10-2024,51747.71,56790.98,EthosEnergy,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1456,T-24: Invoice Reconciliation,Project Management,Financial & Controls,Completed,T-24,05-10-2024,30-10-2024,52341.46,58322.4,Siemens Energy,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1457,T-24: Walkdown Isolations,Safety & Compliance,LOTO,Completed,T-24,05-10-2024,30-10-2024,60990.01,56288.7,BrandSafway,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1458,T-24: RFP General Contractor,Project Management,Supply Chain,Completed,T-24,05-10-2024,30-10-2024,59666.95,59819.56,United Rentals,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1459,T-24: Scope Freeze Meeting,Project Management,Supply Chain,Completed,T-24,05-10-2024,30-10-2024,64755.06,61793.49,Siemens Energy,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1460,T-24: Environmental Permit Review,Project Management,Regulatory,Completed,T-24,05-10-2024,30-10-2024,47392.16,46467.52,BrandSafway,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1461,T-24: Mobilization,Project Management,Supply Chain,Completed,T-24,05-10-2024,30-10-2024,48701.01,54952.33,Mistras Group,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1462,T-24: HazWaste Permit,Project Management,Regulatory,Completed,T-24,05-10-2024,30-10-2024,50428.3,50594.32,United Rentals,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1463,Manage PO: HGP Hardware,Project Management,Supply Chain,Completed,T-18,13-04-2025,08-05-2025,15000,16729.65,OEM / Supply Chain,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1464,Manage PO: Combustion Parts,Project Management,Supply Chain,Completed,T-18,13-04-2025,08-05-2025,15000,16746.01,OEM / Supply Chain,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1465,T-18: HazWaste Permit,Project Management,Regulatory,Completed,T-18,13-04-2025,08-05-2025,197104.04,179366.2,Siemens Energy,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1466,T-18: Print Tags,Safety & Compliance,LOTO,Completed,T-18,13-04-2025,08-05-2025,168542.04,169607.79,GE Vernova,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1467,T-18: Invoice Reconciliation,Project Management,Financial & Controls,Completed,T-18,13-04-2025,08-05-2025,212124.94,216919.44,United Rentals,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1468,T-18: Master LOTO List,Safety & Compliance,LOTO,Completed,T-18,13-04-2025,08-05-2025,158919.84,153462.44,United Rentals,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1469,T-18: RFP General Contractor,Project Management,Supply Chain,Completed,T-18,13-04-2025,08-05-2025,185055.22,203389.09,United Rentals,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1470,T-18: Print Tags,Safety & Compliance,LOTO,Completed,T-18,13-04-2025,08-05-2025,143232.88,146361.09,Mistras Group,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1471,Material: Stage 1 Buckets & Nozzles,Gas Turbine,Hot Gas Path,Completed,T-12,05-10-2025,30-10-2025,2628000,2828158.29,OEM / Supply Chain,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1472,T-12: Grid Outage Bid,Project Management,Regulatory,Completed,T-12,05-10-2025,30-10-2025,349087.72,345902.34,BrandSafway,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1473,T-12: Grid Outage Bid,Project Management,Regulatory,Completed,T-12,05-10-2025,30-10-2025,377696.71,418023.69,GE Vernova,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1474,T-12: Air Monitoring Setup,Safety & Compliance,EHS,Completed,T-12,05-10-2025,30-10-2025,278226.23,281111.11,BrandSafway,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1475,T-12: Mobilization,Project Management,Supply Chain,Completed,T-12,05-10-2025,30-10-2025,260615.21,264376.96,Mistras Group,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1476,T-12: Confined Space Drills,Safety & Compliance,EHS,Completed,T-12,05-10-2025,30-10-2025,280261.43,284332.43,Mistras Group,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1477,T-12: Verify Zero Energy,Safety & Compliance,LOTO,Completed,T-12,05-10-2025,30-10-2025,345958.68,362845.39,Siemens Energy,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1478,T-12: Grid Outage Bid,Project Management,Regulatory,Completed,T-12,05-10-2025,30-10-2025,350524.43,337776.6,BrandSafway,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1479,T-12: Develop Cost Estimate,Project Management,Financial & Controls,Completed,T-12,05-10-2025,30-10-2025,293520.45,332105.29,GE Vernova,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1480,T-12: Master LOTO List,Safety & Compliance,LOTO,Completed,T-12,05-10-2025,30-10-2025,252564.12,252301.49,Mistras Group,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1481,T-12: Contractor Orientation,Project Management,Supply Chain,Completed,T-12,05-10-2025,30-10-2025,295335.68,281616,Siemens Energy,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1482,T-12: Invoice Reconciliation,Project Management,Financial & Controls,Completed,T-12,05-10-2025,30-10-2025,296950.89,317087.86,Siemens Energy,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1483,T-12: Invoice Reconciliation,Project Management,Financial & Controls,Completed,T-12,05-10-2025,30-10-2025,330524.68,358943.32,EthosEnergy,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1484,T-12: Chemical Safety Review,Safety & Compliance,EHS,Completed,T-12,05-10-2025,30-10-2025,291144.61,326611.47,GE Vernova,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1485,T-12: Submit CapEx Request,Project Management,Financial & Controls,Completed,T-12,05-10-2025,30-10-2025,297774.27,317771.99,BrandSafway,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1486,T-12: Confined Space Drills,Safety & Compliance,EHS,Completed,T-12,05-10-2025,30-10-2025,349524.75,327833.84,BrandSafway,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1487,T-12: Invoice Reconciliation,Project Management,Financial & Controls,Completed,T-12,05-10-2025,30-10-2025,262810.87,249187.93,GE Vernova,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1488,Material: Fuel Nozzle Set (Refurbished),Gas Turbine,Combustion,Planned,T-6,08-04-2026,03-05-2026,985500,0,OEM / Supply Chain,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1489,Manage PO: Filter Media,Project Management,Supply Chain,Planned,T-6,08-04-2026,03-05-2026,15000,0,OEM / Supply Chain,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1490,T-6: Fuel Nozzle Swap,Gas Turbine,Combustion,Planned,T-6,08-04-2026,03-05-2026,16096.72,0,BrandSafway,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1491,T-6: Combustion Chamber Open,Gas Turbine,Combustion,Planned,T-6,08-04-2026,03-05-2026,13868.63,0,BrandSafway,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1492,T-6: Transition Piece Inspect,Gas Turbine,Combustion,Planned,T-6,08-04-2026,03-05-2026,18568.79,0,Siemens Energy,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1493,T-6: Condenser Cleaning,Balance of Plant,Cooling Water,Planned,T-6,08-04-2026,03-05-2026,18213.08,0,Mistras Group,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1494,T-6: IGV Bushing Replace,Gas Turbine,Inlet & Compressor,Planned,T-6,08-04-2026,03-05-2026,16959,0,EthosEnergy,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1495,T-6: Inlet Filter Inspection,Gas Turbine,Inlet & Compressor,Planned,T-6,08-04-2026,03-05-2026,17574.92,0,Siemens Energy,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1496,Material: Inlet Filter Elements,Gas Turbine,Inlet & Compressor,Planned,T-3,07-07-2026,01-08-2026,164250,0,OEM / Supply Chain,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1497,T-3: Inst Air Comp Service,Balance of Plant,Auxiliary,Planned,T-3,07-07-2026,01-08-2026,42163.55,0,United Rentals,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1498,T-3: Aux Boiler Inspection,Balance of Plant,Auxiliary,Planned,T-3,07-07-2026,01-08-2026,44577.52,0,United Rentals,William Carter,FALSE
SG_HGP_2026,South Gen Unit 1,PRJ-SG-1499,T-3: Bucket Exchange (S1-S3),Gas Turbine,Turbine Section,Planned,T-3,07-07-2026,01-08-2026,43053.9,0,Siemens Energy,William Carter,FALSE
